,subject,path,gender,face_score1,s_uri,s_wiki_title,s_pop
6450,David Blue,51/10947451_1941-02-18_1966.jpg,male,1.910390964445727,Q9202585,David_Blue,6165.0
6451,Anna Ottosson,03/4182103_1976-05-18_2006.jpg,female,4.733952408843327,Q272366,Anna_Ottosson,6157.0
6452,Guido Fulst,86/14671986_1970-06-07_2006.jpg,male,3.7125202339934233,Q66499,Guido_Fulst,6155.0
6453,Wendell Gibbs,65/46311965_1954-03-21_2012.jpg,male,3.1883876226782863,Q19771812,Wendell_Gibbs,6154.0
6454,Brad Dubberley,53/33276453_1981-06-28_2012.jpg,male,2.69832881057013,Q4953899,Brad_Dubberley,6153.0
6455,Annica Svensson,36/32283736_1983-03-03_2013.jpg,female,5.13083732596965,Q517987,Annica_Svensson,6153.0
6456,Pete Robbins,60/17474460_1978-11-28_2007.jpg,male,1.8784798340240865,Q2073310,Pete_Robbins,6153.0
6457,Eileen Roe,47/43334547_1989-09-24_2015.jpg,female,5.207975887165137,Q17388684,Eileen_Roe,6150.0
6458,Anton Julius Carlson,19/2362219_1875-01-29_1947.jpg,male,1.2868499425243929,Q4775833,Anton_Julius_Carlson,6148.0
6459,Mason Shefa,83/32078883_1993-05-28_2010.jpg,male,5.34901751614481,Q6783625,Mason_Shefa,6147.0
6460,Mojca Kopač,01/9620401_1975-05-02_2004.jpg,female,3.059690954092919,Q468873,Mojca_Kopač,6146.0
6461,Krissy Chin,96/44748096_1980-01-24_2008.jpg,female,2.537104989082201,Q19667425,Krissy_Chin,6145.0
6462,Don Bingham,55/46491555_1929-11-07_1953.jpg,male,4.384515574595518,Q19867138,Don_Bingham,6145.0
6463,John F. Wiley,56/30882756_1920-04-18_1948.jpg,male,2.7914679622609144,Q6232593,John_F._Wiley,6144.0
6464,Jackie Santacaterina,66/39340066_1987-12-29_2013.jpg,female,2.801864439390221,Q13426217,Jackie_Santacaterina,6141.0
6465,Birdengine,04/28881804_1980-07-10_2011.jpg,male,2.3775284746334413,Q4915977,Birdengine,6140.0
6466,David Poole,61/8786761_1984-11-12_2012.jpg,male,1.6545422688917222,Q5238646,David_Poole,6139.0
6467,Nichole Millage,38/39891438_1977-03-27_2010.jpg,female,1.7198258081564726,Q16216677,Nichole_Millage,6139.0
6468,Ron Arad,52/8015452_1958-05-05_1987.jpg,male,2.451714145486625,Q526147,Ron_Arad,6138.0
6469,Juan B. Gutiérrez,46/7359046_1973-03-17_2006.jpg,male,1.7345225963510131,Q6298932,Juan_B._Gutiérrez,6138.0
6470,Philip Clemo,38/20491238_1964-08-03_2012.jpg,male,3.910549007683484,Q7183363,Philip_Clemo,6133.0
6471,Edward Langille,67/32642167_1959-04-11_2005.jpg,male,4.5408889261627765,Q5344052,Edward_Langille,6133.0
6472,Theerawekin Seehawong,13/17977213_1980-04-06_2013.jpg,female,5.119302243153999,Q16221215,Theerawekin_Seehawong,6133.0
6473,Paul McShane,51/1529951_1986-01-06_2013.jpg,male,2.916285134695093,Q7152430,Paul_McShane,6129.0
6474,David Boucher,00/32633400_1980-03-17_2010.jpg,female,2.875008252250328,Q179973,David_Boucher,6122.0
6475,Gary Mills,61/10479561_1981-05-20_2009.jpg,male,3.317976464168268,Q5525597,Gary_Mills,6122.0
6476,Vladimir Krasnov,82/28414082_1990-08-19_2010.jpg,female,3.191435448744248,Q1360176,Vladimir_Krasnov,6122.0
6477,Greg Jerman,74/2637874_1979-01-24_2002.jpg,male,3.3442584871697743,Q5605779,Greg_Jerman,6121.0
6478,Doyle Lade,87/20112587_1921-02-17_1949.jpg,male,1.5220343573048685,Q5303759,Doyle_Lade,6120.0
6479,Paul Anderton,97/44427697_1962-01-22_2007.jpg,male,1.560477191340941,Q19577513,Paul_Anderton,6118.0
6480,Kaisa Leka,48/2993548_1978-10-25_2011.jpg,female,2.244845420748992,Q3069665,Kaisa_Leka,6116.0
6481,Øystein Moen,89/36874389_1980-08-16_2014.jpg,male,1.2393457965290036,Q8079332,Øystein_Moen,6106.0
6482,Cretien van Campen,83/21626083_1963-01-24_2014.jpg,male,4.409408920855395,Q5184733,Cretien_van_Campen,6106.0
6483,Jacques Burtin,93/29644593_1955-11-10_2012.jpg,male,4.468371276036684,Q3158436,Jacques_Burtin,6105.0
6484,Frank Wiegand,24/31226224_1943-03-15_1966.jpg,male,3.6736050358769057,Q882906,Frank_Wiegand,6104.0
6485,Yvonne Reynders,59/8157959_1937-08-04_1967.jpg,female,1.9559812503694405,Q456282,Yvonne_Reynders,6104.0
6486,Paul Jenkins,05/39845005_1938-08-02_1975.jpg,male,2.28129026483353,Q7151568,Paul_Jenkins,6102.0
6487,Jonas Ahlstrand,04/39908504_1990-02-16_2014.jpg,male,3.117658575980826,Q1284441,Jonas_Ahlstrand,6100.0
6488,Alejandro González,03/29119103_1989-02-07_2014.jpg,male,2.726883294236476,Q396285,Alejandro_González,6100.0
6489,William Rogue,59/18680759_1973-11-13_2004.jpg,male,2.0133258693273968,Q8017727,William_Rogue,6099.0
6490,Jan Balabán,75/27108175_1961-01-29_2007.jpg,male,0.9451053210848622,Q582330,Jan_Balabán,6095.0
6491,Martin Schwalb,40/11989440_1963-05-04_2008.jpg,male,2.8854466139002626,Q68186,Martin_Schwalb,6095.0
6492,Amine Laâlou,90/7342090_1982-05-13_2009.jpg,male,2.5609542029863537,Q471574,Amine_Laâlou,6094.0
6493,B. P. Loughridge,02/38500402_1935-04-19_2014.jpg,male,3.9716496964860113,Q4834138,B._P._Loughridge,6089.0
6494,Martin Lohse,76/17873176_1971-05-29_2008.jpg,male,3.1296189595730186,Q6776023,Martin_Lohse,6084.0
6495,Anna Jurkiewicz,44/2030444_1984-02-09_2009.jpg,female,3.243741163781187,Q2580507,Anna_Jurkiewicz,6080.0
6496,Wayne Hansen,10/11885210_1928-10-06_1955.jpg,male,3.390371626198969,Q14950929,Wayne_Hansen,6079.0
6497,Rupert Jones,62/46182062_1969-04-29_2013.jpg,male,2.275177902543025,Q16194127,Rupert_Jones,6078.0
6498,Anatoly Lutikov,10/26893910_1933-02-05_1967.jpg,male,2.993812982930665,Q488017,Anatoly_Lutikov,6077.0
6499,Artur Avila,22/23579022_1979-06-29_2012.jpg,male,5.270247145221149,Q715043,Artur_Ávila,6076.0
6500,Brian Myrow,18/4503318_1976-09-04_2010.jpg,male,1.2676911436814846,Q4964859,Brian_Myrow,6075.0
6501,Ed Ulinski,06/36509906_1919-12-07_1945.jpg,male,2.360548449698956,Q1282539,Ed_Ulinski,6074.0
6502,Jason Moss,06/22650906_1969-04-19_2007.jpg,male,2.167399500816512,Q6163152,Jason_Moss,6073.0
6503,Ray Pelfrey,23/28437423_1928-01-11_1952.jpg,female,4.817995291263387,Q7297935,Ray_Pelfrey,6070.0
6504,Georgia Inglis,26/40412526_1994-03-28_2013.jpg,female,3.71028288638715,Q16236216,Georgia_Inglis,6068.0
6505,Darko Kolić,11/14023111_1971-10-06_2007.jpg,male,4.926200835608176,Q3016330,Darko_Kolić,6064.0
6506,Joel Rosenberg,27/22268127_1954-05-01_1987.jpg,male,0.7637982433112195,Q11776497,Joel_Rosenberg,6063.0
6507,Tanju Öztürk,69/35186569_1989-07-22_2012.jpg,male,5.017477455131647,Q2392795,Tanju_Öztürk,6061.0
6508,Yrétha Silété,03/30104003_1994-08-27_2009.jpg,female,0.8759931313055673,Q2342555,Yrétha_Silété,6060.0
6509,Mariya Bespalova,41/37313141_1986-05-21_2012.jpg,female,4.897674976808169,Q6766067,Mariya_Bespalova,6060.0
6510,Jeffrey Stanley,16/23922316_1967-09-03_2005.jpg,male,3.3489010513144177,Q6176293,Jeffrey_Stanley,6057.0
6511,Karol Myśliwiec,82/7883982_1943-11-03_2009.jpg,male,3.305092453077771,Q440475,Karol_Myśliwiec,6057.0
6512,Ken Stubbs,66/37963966_1961-03-29_2012.jpg,male,4.978053802646783,Q6388565,Ken_Stubbs,6055.0
6513,Len Fontaine,34/20432634_1948-02-25_1972.jpg,female,5.1391960577364735,Q7233390,Len_Fontaine,6045.0
6514,Péter Somfai,64/43446964_1980-04-02_2014.jpg,male,2.880486031935056,Q3926131,Péter_Somfai,6043.0
6515,Skip Kelly,97/45411597_1973-04-07_2014.jpg,male,3.4838441834841745,Q19560971,Skip_Kelly,6042.0
6516,Jerry L. Unruh,29/43936229_1939-11-21_1988.jpg,male,2.8908333170319103,Q18218122,Jerry_L._Unruh,6037.0
6517,Benedikt Pliquett,65/28935365_1984-12-20_2012.jpg,female,2.0250821909585284,Q176446,Benedikt_Pliquett,6036.0
6518,Pedro Oldoni,72/10618572_1985-09-26_2014.jpg,male,4.683136710786291,Q2559212,Pedro_Oldoni,6036.0
6519,István Bilek,87/4571087_1932-08-11_1966.jpg,male,3.917944573888428,Q385119,István_Bilek,6035.0
6520,Zack Nash,11/37664811_1989-09-23_2013.jpg,male,2.4650304118857185,Q8064093,Zack_Nash,6035.0
6521,Yukihiro Doi,71/35188571_1983-09-18_2009.jpg,male,5.452764663310875,Q2002266,Yukihiro_Doi,6033.0
6522,Zhu Xijuan,99/31994999_1938-01-17_1962.jpg,female,4.022638037291212,Q8071155,Zhu_Xijuan,6032.0
6523,Chick Jagade,79/18990779_1926-12-09_1954.jpg,male,2.612883902935156,Q5096124,Chick_Jagade,6031.0
6524,Hisato Satō,10/6496810_1982-03-12_2004.jpg,male,3.0902746708449738,Q467214,Hisato_Sato,6024.0
6525,Barbara Grunes,04/33444904_1941-06-12_2009.jpg,female,3.2714840589190466,Q4858935,Barbara_Grunes,6023.0
6526,Richard Prasquier,52/27193752_1945-07-07_2012.jpg,male,1.5493586372987789,Q2150411,Richard_Prasquier,6022.0
6527,Katarzyna Kowalska,55/27599355_1985-04-07_2007.jpg,female,2.683199358425907,Q458585,Katarzyna_Kowalska,6021.0
6528,Martin Lönnebo,49/31530749_1930-02-27_2007.jpg,male,2.3566612566740823,Q963077,Martin_Lönnebo,6021.0
6529,David Michael Conner,56/24961256_1978-05-06_2007.jpg,male,3.720126567009199,Q16202100,David_Michael_Conner,6021.0
6530,Robert Stewart Hyndman,51/12213351_1915-06-28_2009.jpg,male,0.9504197128370956,Q16018478,Robert_Stewart_Hyndman,6020.0
6531,Walter Grubmüller,80/24480780_1989-01-13_2012.jpg,male,6.3262753666953975,Q78840,Walter_Grubmüller,6018.0
6532,Pavel Rostovtsev,80/9076080_1971-09-21_2011.jpg,male,5.710382340466666,Q540079,Pavel_Rostovtsev,6017.0
6533,Dwayne Jones,54/3860154_1983-06-09_2008.jpg,male,2.365493146509618,Q15948206,Dwayne_Jones,6016.0
6534,Daniele Battaglia,07/42585207_1981-07-21_2008.jpg,female,3.9013394131214993,Q3701868,Daniele_Battaglia,6016.0
6535,Klaus Katzur,44/35730044_1943-08-26_1969.jpg,male,3.034026811949816,Q426094,Klaus_Katzur,6016.0
6536,Linda Valori,90/5020090_1978-09-03_2013.jpg,female,2.6116876593085268,Q3832585,Linda_Valori,6014.0
6537,Michael Buchanan,21/39239221_1991-01-24_2013.jpg,male,3.320173076452092,Q16206499,Michael_Buchanan,6013.0
6538,Sergei Slavnov,61/4043961_1982-03-11_2005.jpg,male,1.8051484788989225,Q1363329,Sergei_Slavnov,6009.0
6539,David Dyson,18/30733918_1965-04-03_2011.jpg,male,3.262540155856416,Q28439604,David_Dyson,6009.0
6540,Jure Kocjan,40/31819740_1984-10-18_2014.jpg,male,1.8235514610379773,Q671454,Jure_Kocjan,6008.0
6541,Jonatan Kotzke,13/37043913_1990-05-18_2011.jpg,female,4.640055151228571,Q1699227,Jonatan_Kotzke,6005.0
6542,John Lessard,31/35746531_1920-07-03_1960.jpg,male,1.0509129489189992,Q6244654,John_Lessard,6004.0
6543,Ravil Netfullin,88/36578888_1993-03-03_2012.jpg,male,3.3667713907606456,Q4317955,Ravil_Netfullin,6004.0
6544,Rachel Henderson,34/36348134_1992-09-08_2012.jpg,female,5.189838865485175,Q7279269,Rachel_Henderson,6002.0
6545,Gordon Jones,46/6772446_1911-04-05_1940.jpg,male,4.7855477152270245,Q5585376,Gordon_Jones,6002.0
6546,Leo Rucka,90/27842590_1931-08-18_1954.jpg,male,5.296534769451494,Q6524193,Leo_Rucka,6001.0
6547,Mark Eddinger,54/27951754_1958-12-11_1991.jpg,male,3.621036739720579,Q6767478,Mark_Eddinger,5993.0
6548,Ramadan Ramadani,66/30968666_1944-06-15_2003.jpg,male,1.1328716277245188,Q14542500,Ramadan_Ramadani,5993.0
6549,Roland Svensson,58/5442658_1910-01-18_1957.jpg,male,1.9566149866392504,Q3431955,Roland_Svensson,5992.0
6550,Anders Eriksson,94/31249894_1956-08-03_2009.jpg,male,2.31141833385954,Q443923,Anders_Eriksson,5991.0
6551,Chen Danyan,44/27771144_1958-12-18_2008.jpg,female,2.1806980549512454,Q248821,Chen_Danyan,5984.0
6552,Jens Schmidt,75/29265675_1963-04-03_1990.jpg,female,3.590265678125602,Q6179819,Jens_Schmidt,5984.0
6553,Sofie De Vuyst,25/40707325_1987-04-02_2013.jpg,female,0.917170647250268,Q16206350,Sofie_De_Vuyst,5982.0
6554,Mordechai Rechtman,13/46730913_1926-05-16_2011.jpg,male,3.1003469651181783,Q6670871,Mordechai_Rechtman,5982.0
6555,James Ellison,95/5142295_1980-09-19_2009.jpg,male,1.5611839682929456,Q361681,James_Ellison,5976.0
6556,Raymond Russell,06/4375906_1972-07-26_2009.jpg,male,4.47020897675771,Q28871615,Raymond_Russell,5975.0
6557,Zollie Toth,10/11461410_1924-01-26_1952.jpg,male,3.797368519205781,Q8073577,Zollie_Toth,5975.0
6558,Maxence Layet,97/22628697_1971-04-01_2010.jpg,male,4.489030594577565,Q3302429,Maxence_Layet,5971.0
6559,Georgy Prokopenko,08/35729008_1937-02-21_1966.jpg,male,2.1525591655227454,Q3813316,Georgy_Prokopenko,5968.0
6560,Assan Bazayev,03/6183903_1981-02-22_2008.jpg,male,3.672326381188326,Q560349,Assan_Bazayev,5966.0
6561,Knut Børsheim,00/34132000_1987-04-29_2012.jpg,male,3.015110266819148,Q2292438,Knut_Børsheim,5964.0
6562,Hank Mason,14/31944514_1931-06-19_2009.jpg,male,2.223194652517232,Q5648399,Hank_Mason,5964.0
6563,Miro Sipek,51/36348451_1948-04-06_2012.jpg,male,3.710073611854618,Q6873818,Miro_Sipek,5964.0
6564,Heba El Torky,42/20988042_1991-01-15_2008.jpg,female,2.195125690960521,Q5695314,Heba_El_Torky,5961.0
6565,Guan Jinlin,66/9495466_1989-04-25_2008.jpg,male,4.68274368906737,Q2076672,Guan_Jinlin,5957.0
6566,Ray B. Sitton,70/32991070_1923-11-06_1976.jpg,male,4.141768018613885,Q7297154,Ray_B._Sitton,5956.0
6567,Josep Maria Castellet,12/41594612_1926-12-15_2009.jpg,male,2.491637669529664,Q2367411,Josep_Maria_Castellet,5955.0
6568,Carol Guess,55/21098855_1968-01-03_2006.jpg,female,4.3947886349685765,Q5044351,Carol_Guess,5954.0
6569,Adri van der Poel,15/12758715_1959-06-17_2011.jpg,male,4.5836661641091405,Q376580,Adrie_van_der_Poel,5954.0
6570,John Call Cook,41/38901141_1918-04-07_1988.jpg,male,3.970111948748923,Q16019342,John_Call_Cook,5953.0
6571,Maury Nipp,48/43906348_1930-03-21_1952.jpg,male,1.7873916220412565,Q18155076,Maury_Nipp,5951.0
6572,Rainer Knaak,64/16186264_1953-03-16_2007.jpg,male,0.8068200438069533,Q76254,Rainer_Knaak,5950.0
6573,Juanmi,60/26120560_1993-05-20_2012.jpg,male,2.940000675669101,Q18142413,Juanmi,5950.0
6574,Jorge Carranza,67/43392467_1981-05-08_2015.jpg,female,4.567752261518277,Q5934711,Jorge_Carranza,5947.0
6575,Fredrik Strömberg,93/18830493_1968-07-14_2007.jpg,male,3.02019255391234,Q258181,Fredrik_Strömberg,5945.0
6576,Denis Smith,33/1092133_1947-11-19_2013.jpg,male,2.596026072598641,Q5257524,Denis_Smith,5944.0
6577,Carlos Martins,16/3719116_1982-04-29_2011.jpg,male,3.0930651419736046,Q5042341,Carlos_Martins,5942.0
6578,Magali Messmer,78/1752078_1971-09-09_2008.jpg,female,4.251259299260549,Q466901,Magali_Messmer,5939.0
6579,John Selwyn Gilbert,40/24939840_1943-03-17_2007.jpg,male,2.915719032360798,Q6257277,John_Selwyn_Gilbert,5938.0
6580,Graeme Law,19/7730619_1984-10-06_2012.jpg,male,5.314545180175258,Q5592314,Graeme_Law,5937.0
6581,Stanisław Komorowski,93/26909793_1953-12-18_1990.jpg,male,2.1420107967867303,Q1720300,Stanisław_Komorowski,5934.0
6582,Ucu Agustin,34/34083334_1976-08-19_2011.jpg,female,4.579353341115489,Q7876810,Ucu_Agustin,5933.0
6583,Beatrice Bocci,10/42584810_1970-04-08_2008.jpg,female,3.86724417758628,Q3637231,Beatrice_Bocci,5933.0
6584,Santiago Idígoras,94/32307794_1953-06-24_1981.jpg,male,3.252308008040547,Q7420288,Santiago_Idígoras,5932.0
6585,Babette Rosmond,10/32518510_1917-11-04_1964.jpg,female,4.49009258613664,Q4837816,Babette_Rosmond,5929.0
6586,Carl Mathews,72/46596672_1903-02-19_1942.jpg,male,1.9835835568516376,Q20085296,Carl_Mathews,5927.0
6587,Jerome T. Youngman,46/17939646_1951-09-15_1981.jpg,male,2.600897860471901,Q6182921,Jerome_T._Youngman,5927.0
6588,Pavel Sukhov,09/36606309_1988-05-07_2014.jpg,male,4.739221365644423,Q1393114,Pavel_Sukhov,5926.0
6589,George Bennett,07/36872907_1990-04-07_2015.jpg,male,5.571657549430558,Q1473745,George_Bennett,5923.0
6590,Davide Malacarne,78/21320178_1987-07-11_2009.jpg,male,3.474579243874545,Q523324,Davide_Malacarne,5922.0
6591,Bernd Schneider,56/4712356_1973-11-17_2006.jpg,male,3.375597348970761,Q234448,Bernd_Schneider,5921.0
6592,Rob Druppers,03/3561403_1962-04-29_1983.jpg,male,2.5029995500992754,Q726284,Rob_Druppers,5921.0
6593,Hee-kyung Seo,17/27490617_1986-07-08_2010.jpg,female,3.3234092516660647,Q5697876,Hee_Kyung_Seo,5919.0
6594,Günter Zöller,46/3331346_1948-05-21_1967.jpg,male,3.9929187904641728,Q879922,Günter_Zöller,5918.0
6595,Émile Brumpt,37/10765337_1877-03-10_1951.jpg,male,2.167878610028501,Q3588379,Émile_Brumpt,5917.0
6596,Azaria Alon,82/41687182_1918-11-15_2009.jpg,male,1.7473019543404096,Q12410278,Azaria_Alon,5915.0
6597,Stephanie Öhrström,64/33944464_1987-01-12_2013.jpg,female,4.339207597554866,Q512906,Stephanie_Öhrström,5913.0
6598,Florian Vachon,53/35111553_1985-01-02_2010.jpg,female,2.0144907933885925,Q1374299,Florian_Vachon,5911.0
6599,Ian Burns,84/37710684_1985-03-11_2012.jpg,male,0.8009961506687877,Q123280944,Ian_Burns,5910.0
6600,Hamilton O. Smith,95/1574095_1931-08-23_2011.jpg,male,2.897291469018727,Q108896,Hamilton_Smith,5909.0
6601,David Wall,42/34131142_1983-01-01_2013.jpg,male,3.8770819102483545,Q5240788,David_Wall,5908.0
6602,John Drury,74/5455674_1927-01-04_1977.jpg,male,4.109112726701189,Q6230192,John_Drury,5908.0
6603,Krzysztof Aleksander Janczak,44/31499144_1983-05-01_2009.jpg,male,2.529092490668948,Q656276,Krzysztof_Aleksander_Janczak,5908.0
6604,Yogan Santos,70/42112270_1985-01-15_2014.jpg,male,5.208178688230518,Q15914917,Yogan_Santos,5907.0
6605,Chris Canty,84/4782784_1982-11-10_2014.jpg,male,1.6632703343689428,Q5106085,Chris_Canty,5906.0
6606,Graham Goddard,33/26404833_1982-04-12_2015.jpg,male,3.571311966202573,Q5592859,Graham_Goddard,5905.0
6607,Martin Hyský,97/19788997_1975-09-25_2014.jpg,female,4.138134733763024,Q1628558,Martin_Hyský,5905.0
6608,Joseph Ponsetto,56/25547756_1926-03-26_1946.jpg,male,0.9762160231985828,Q6286309,Joseph_Ponsetto,5903.0
6609,Peter Leonard,27/12377827_1942-02-21_2006.jpg,male,3.99417214084634,Q49185165,Peter_Leonard,5899.0
6610,Julia Thurnau,90/18592890_1974-05-21_2014.jpg,female,6.620162113186415,Q109581,Julia_Thurnau,5896.0
6611,Zico Waeytens,45/42958645_1991-09-29_2013.jpg,male,4.213561712205422,Q3575474,Zico_Waeytens,5893.0
6612,Anna Jesień,79/7568779_1978-12-10_2007.jpg,female,1.335189972296079,Q254586,Anna_Jesień,5892.0
6613,Mezri Haddad,67/46679567_1961-07-02_2014.jpg,male,4.451076255608187,Q3307763,Mezri_Haddad,5890.0
6614,David Bromige,86/251786_1933-10-22_1986.jpg,male,2.575458441631037,Q5231780,David_Bromige,5888.0
6615,Lior Ron,65/30823265_1982-12-12_2012.jpg,male,5.0912296703679685,Q16222019,Lior_Ron,5886.0
6616,Robert Maćkowiak,23/2746023_1970-05-13_2007.jpg,male,1.998741780661468,Q1936314,Robert_Maćkowiak,5886.0
6617,Bill Garing,22/33827622_1910-07-26_1953.jpg,male,0.8883256766213112,Q4909097,Bill_Garing,5883.0
6618,J. Christopher Kovats-Bernat,49/6185749_1970-08-14_2014.jpg,male,2.7036511547890063,Q15130540,J._Christopher_Kovats-Bernat,5883.0
6619,Christiane Knacke,07/16334407_1962-04-17_1978.jpg,female,4.069079514025746,Q2965779,Christiane_Knacke,5883.0
6620,Shimshon Rozen,32/38709232_1952-09-12_2005.jpg,male,2.978851078796233,Q12188304,Shimshon_Rozen,5881.0
6621,Brenno de Winter,79/32962079_1971-12-06_2011.jpg,male,3.5924215909582333,Q1825598,Brenno_de_Winter,5880.0
6622,Alexandr Sukhorukov,56/18857656_1988-02-22_2010.jpg,male,3.8779097583611,Q717306,Alexander_Sukhorukov,5879.0
6623,Sven Köhler,52/28577952_1966-02-24_1990.jpg,male,2.832632689234731,Q66543671,Sven_Köhler,5878.0
6624,Janique LeBlanc,10/44993510_1997-05-25_2015.jpg,female,4.065989518189159,Q18816126,Janique_LeBlanc,5877.0
6625,Jessie Franklin Turner,95/21838095_1881-12-10_1954.jpg,female,2.4977524353274148,Q6187685,Jessie_Franklin_Turner,5876.0
6626,Paolo Farinella,76/27765876_1953-01-13_1999.jpg,male,1.7484928997641744,Q7132189,Paolo_Farinella,5874.0
6627,Zehra Topel,10/39992510_1987-04-13_2007.jpg,female,4.720391792356244,Q16225679,Zehra_Topel,5872.0
6628,John Lustig,57/90757_1953-01-25_2010.jpg,male,2.432774618211579,Q3809427,John_Lustig,5871.0
6629,Jim Dyck,09/13039209_1922-02-03_1953.jpg,male,1.6012505499949523,Q6194790,Jim_Dyck,5869.0
6630,Ramzy Al-Duhami,78/36649178_1972-01-05_2014.jpg,male,0.833234443230515,Q1397566,Ramzy_Al-Duhami,5866.0
6631,Gregory Campbell,25/38233825_1983-12-17_2014.jpg,male,2.3029040238079705,Q5606844,Gregory_Campbell,5865.0
6632,Beau Busch,12/19939912_1984-03-16_2008.jpg,male,2.756722314518653,Q813331,Beau_Busch,5865.0
6633,Jon Jenkins,33/43911133_1926-06-17_1950.jpg,male,3.2725872646443275,Q6270984,Jon_Jenkins,5865.0
6634,Hans Hermes,01/41139401_1912-02-12_1970.jpg,male,3.469988719485587,Q1425952,Hans_Hermes,5864.0
6635,Alban Préaubert,14/7657914_1985-09-20_2008.jpg,male,2.1732098263518966,Q1387907,Alban_Préaubert,5862.0
6636,Waldemar Krzystek,56/23907956_1953-11-23_2015.jpg,male,4.311474531461903,Q454037,Waldemar_Krzystek,5861.0
6637,Andy Walker,16/1276016_1967-07-04_2007.jpg,male,3.634924480984565,Q4761440,Andy_Walker,5861.0
6638,Kenny Dehaes,69/10711069_1984-11-10_2006.jpg,male,2.4750052488194823,Q944577,Kenny_Dehaes,5860.0
6639,William Kipsang,60/17075360_1977-04-26_2008.jpg,male,1.863066936130343,Q628094,William_Kipsang,5857.0
6640,Carl Fletcher,21/3655621_1980-04-07_2008.jpg,male,2.723392798192198,Q5040140,Carl_Fletcher,5856.0
6641,Stefano Cagol,74/12961674_1969-09-11_2011.jpg,male,5.591733495383763,Q614129,Stefano_Cagol,5856.0
6642,Manuel Zeitz,87/28156087_1990-08-01_2011.jpg,male,2.991150676121744,Q1711947,Manuel_Zeitz,5855.0
6643,Anton Ingolič,35/33861235_1907-01-05_1960.jpg,male,3.35280188077652,Q147810,Anton_Ingolič,5854.0
6644,Markus Hoelgaard,51/44083551_1994-10-04_2014.jpg,male,5.27281701734848,Q16663153,Markus_Hoelgaard,5851.0
6645,Rosemary Little,29/36348029_1982-08-27_2012.jpg,female,5.418983163618467,Q7368393,Rosemary_Little,5851.0
6646,Jacob Egeris,68/32740168_1990-05-19_2012.jpg,male,2.3357401109387594,Q6118570,Jacob_Egeris,5849.0
6647,Lisandra Guerra,65/15340665_1987-10-31_2011.jpg,female,4.686851366647558,Q456323,Lisandra_Guerra,5847.0
6648,William Joel Blass,61/25362361_1917-10-19_1953.jpg,male,5.859862931804531,Q16019305,William_Joel_Blass,5846.0
6649,Arthur Adams,32/1476132_1963-04-05_2015.jpg,male,2.549866044311702,Q1457791,Arthur_Adams,5845.0
6650,Ferenc Joachim,54/2302454_1882-05-21_1958.jpg,male,2.928630334052192,Q267420,Ferenc_Joachim,5844.0
6651,José Cabanis,42/22846942_1922-03-02_1962.jpg,male,3.38126331343628,Q1118765,José_Cabanis,5841.0
6652,Carl Berner,95/36922695_1902-01-27_2004.jpg,male,3.751131835294185,Q10861198,Carl_Berner,5838.0
6653,Clarence Lionel Adcock,26/20560226_1895-10-23_1943.jpg,male,1.31682415267061,Q5126644,Clarence_Lionel_Adcock,5834.0
6654,Francesco Reda,40/21321440_1982-11-19_2009.jpg,male,3.180717974172566,Q1338227,Francesco_Reda,5831.0
6655,Silviu Ploeșteanu,26/22670626_1913-01-28_1963.jpg,male,2.4605347677067138,Q466105,Silviu_Ploeșteanu,5830.0
6656,Bernd Cullmann,25/1075925_1939-10-11_1960.jpg,male,1.5695339398563737,Q459382,Bernd_Cullmann,5827.0
6657,Karlīne Štāla,64/14357264_1986-03-05_2008.jpg,female,4.302067994018788,Q259713,Karlīne_Štāla,5827.0
6658,Emilinha Borba,99/15339699_1923-08-31_2004.jpg,female,4.622250323685237,Q1337382,Emilinha_Borba,5826.0
6659,Jamie Bowie,92/45197492_1989-04-01_2014.jpg,male,2.2537989730522376,Q11716809,Jamie_Bowie,5826.0
6660,Robert Kayen,29/46964629_1959-05-20_2013.jpg,male,3.935791281590268,Q21063219,Robert_Kayen,5823.0
6661,Chris Elley,01/8283701_1977-09-15_2009.jpg,male,3.5015791268836893,Q5106488,Chris_Elley,5823.0
6662,Evan Patak,46/43943046_1984-06-23_2013.jpg,male,2.103677452972891,Q3662451,Evan_Patak,5821.0
6663,Earl Ubell,92/32001392_1926-06-26_1999.jpg,male,3.888077309108103,Q5326134,Earl_Ubell,5820.0
6664,Jussi Hautamäki,23/9442123_1979-04-20_2007.jpg,male,1.3193748580237177,Q14701,Jussi_Hautamäki,5820.0
6665,Shoko Ishikawa,81/13371481_1990-05-12_2009.jpg,female,4.863932782709586,Q4203791,Shoko_Ishikawa,5819.0
6666,Laura Gissara,45/2543345_1984-03-14_2003.jpg,female,4.817361067433848,Q6498945,Laura_Gissara,5819.0
6667,Robbie Tice,00/24746800_1990-07-24_2012.jpg,male,5.138207251432029,Q7341010,Robbie_Tice,5813.0
6668,Lyudmila Kolchanova,71/7589071_1979-10-01_2013.jpg,female,1.954223469588307,Q265350,Lyudmila_Kolchanova,5811.0
6669,Bert Way,68/46359468_1873-08-23_1950.jpg,male,3.675025367983879,Q19975391,Bert_Way,5807.0
6670,Buddy Kerr,42/7891942_1922-11-06_1948.jpg,male,1.6810695406846696,Q4984897,Buddy_Kerr,5807.0
